order_id,user_id,restaurant_id,order_date,total_amount,restaurant_name,users.user_id,users.name,users.city,users.membership,restaurants (3).restaurant_id,restaurants (3). restaurant_name,restaurants (3). cuisine,restaurants (3). rating,RatingRange
9279,2832,269,11-Jul-23,1319.1,Udupi Mess Pure Veg,2832,User_2832,Hyderabad,Gold,269, Restaurant_269, Indian,3.5,3.0-3.5
9971,429,327,09-Feb-23,573.7,Royal Tiffins Chinese,429,User_429,Hyderabad,Gold,327, Restaurant_327, Indian,3.2,3.0-3.5
387,20,417,30-Jan-23,1071.08,Hotel Biryani North Indian,20,User_20,Hyderabad,Gold,417, Restaurant_417, Mexican,3,3.0-3.5
134,45,220,24-Mar-23,775.17,Spice Kitchen North Indian,45,User_45,Hyderabad,Gold,220, Restaurant_220, Mexican,3.2,3.0-3.5
447,45,476,31-Aug-23,1332.7,Royal Curry House Multicuisine,45,User_45,Hyderabad,Gold,476, Restaurant_476, Mexican,3.4,3.0-3.5
1085,1227,439,28-Oct-23,1117.93,Classic Cafe Family Restaurant,1227,User_1227,Hyderabad,Gold,439, Restaurant_439, Mexican,3.1,3.0-3.5
2280,116,37,04-Aug-23,165.52,Swagath Dhaba Andhra,116,User_116,Hyderabad,Gold,37, Restaurant_37, Mexican,3.1,3.0-3.5
988,1078,417,12-Nov-23,565.32,Hotel Biryani North Indian,1078,User_1078,Hyderabad,Gold,417, Restaurant_417, Mexican,3,3.0-3.5
364,1746,174,28-Mar-23,313.78,Amma Biryani North Indian,1746,User_1746,Hyderabad,Gold,174, Restaurant_174, Mexican,3.1,3.0-3.5
2208,357,174,08-Jun-23,720.23,Amma Biryani North Indian,357,User_357,Hyderabad,Gold,174, Restaurant_174, Mexican,3.1,3.0-3.5
204,2094,364,23-Oct-23,1164.27,Sri Foods Non-Veg,2094,User_2094,Hyderabad,Gold,364, Restaurant_364, Mexican,3.4,3.0-3.5
1686,429,124,30-Sep-23,290.86,Spice Dhaba Andhra,429,User_429,Hyderabad,Gold,124, Restaurant_124, Mexican,3.5,3.0-3.5
1278,472,255,18-Oct-23,516.95,Hotel Tiffins Punjabi,472,User_472,Hyderabad,Gold,255, Restaurant_255, Mexican,3.1,3.0-3.5
2601,2089,12,27-Jan-23,182.66,Royal Foods Multicuisine,2089,User_2089,Hyderabad,Gold,12, Restaurant_12, Mexican,3.4,3.0-3.5
663,2107,141,08-Nov-23,476.39,Amma Kitchen South Indian,2107,User_2107,Hyderabad,Gold,141, Restaurant_141, Mexican,3.3,3.0-3.5
667,1400,474,03-Mar-23,1329.9,Annapurna Tiffins Pure Veg,1400,User_1400,Hyderabad,Gold,474, Restaurant_474, Mexican,3.5,3.0-3.5
671,1268,274,12-Jul-23,1244.93,Amma Mess Andhra,1268,User_1268,Hyderabad,Gold,274, Restaurant_274, Mexican,3.3,3.0-3.5
752,1781,155,09-Apr-23,349.08,Udupi Biryani Family Restaurant,1781,User_1781,Hyderabad,Gold,155, Restaurant_155, Mexican,3.1,3.0-3.5
711,2120,409,04-Mar-23,1395.2,Royal Kitchen Chinese,2120,User_2120,Hyderabad,Gold,409, Restaurant_409, Mexican,3.5,3.0-3.5
762,2335,450,21-Oct-23,158.13,New Foods Chinese,2335,User_2335,Hyderabad,Gold,450, Restaurant_450, Mexican,3.2,3.0-3.5
822,1621,474,01-Jan-24,123.1,Annapurna Tiffins Pure Veg,1621,User_1621,Hyderabad,Gold,474, Restaurant_474, Mexican,3.5,3.0-3.5
1198,2729,394,24-Mar-23,995.32,Grand Tiffins South Indian,2729,User_2729,Hyderabad,Gold,394, Restaurant_394, Mexican,3.5,3.0-3.5
1200,1362,12,22-Apr-23,980.43,Royal Foods Multicuisine,1362,User_1362,Hyderabad,Gold,12, Restaurant_12, Mexican,3.4,3.0-3.5
1412,3000,400,21-Jan-23,1235.67,Ruchi Tiffins Non-Veg,3000,User_3000,Hyderabad,Gold,400, Restaurant_400, Mexican,3.4,3.0-3.5
2580,1494,409,27-Feb-23,562.23,Royal Kitchen Chinese,1494,User_1494,Hyderabad,Gold,409, Restaurant_409, Mexican,3.5,3.0-3.5
2953,2455,255,19-Aug-23,131.15,Hotel Tiffins Punjabi,2455,User_2455,Hyderabad,Gold,255, Restaurant_255, Mexican,3.1,3.0-3.5
2691,2875,450,05-May-23,1036.46,New Foods Chinese,2875,User_2875,Hyderabad,Gold,450, Restaurant_450, Mexican,3.2,3.0-3.5
3065,1136,277,18-Jun-23,1477.94,Swagath Restaurant North Indian,1136,User_1136,Hyderabad,Gold,277, Restaurant_277, Mexican,3.3,3.0-3.5
3251,2742,73,05-Dec-23,792.7,Spice Mess Andhra,2742,User_2742,Hyderabad,Gold,73, Restaurant_73, Mexican,3.1,3.0-3.5
3448,690,417,13-Dec-23,148.03,Hotel Biryani North Indian,690,User_690,Hyderabad,Gold,417, Restaurant_417, Mexican,3,3.0-3.5
3629,2545,350,20-Aug-23,1479.91,Classic Curry House South Indian,2545,User_2545,Hyderabad,Gold,350, Restaurant_350, Mexican,3.2,3.0-3.5
3686,1536,250,08-Jul-23,1461.84,Sai Foods Non-Veg,1536,User_1536,Hyderabad,Gold,250, Restaurant_250, Mexican,3.4,3.0-3.5
3803,1455,247,24-Dec-23,873.89,Hotel Mess Punjabi,1455,User_1455,Hyderabad,Gold,247, Restaurant_247, Mexican,3.2,3.0-3.5
3932,1315,317,20-Mar-23,1494.85,Darbar Cafe Pure Veg,1315,User_1315,Hyderabad,Gold,317, Restaurant_317, Mexican,3.5,3.0-3.5
4057,778,474,17-Dec-23,399.7,Annapurna Tiffins Pure Veg,778,User_778,Hyderabad,Gold,474, Restaurant_474, Mexican,3.5,3.0-3.5
4180,734,350,19-Apr-23,741.32,Classic Curry House South Indian,734,User_734,Hyderabad,Gold,350, Restaurant_350, Mexican,3.2,3.0-3.5
4247,2410,448,02-May-23,1239.86,Amma Biryani Family Restaurant,2410,User_2410,Hyderabad,Gold,448, Restaurant_448, Mexican,3.4,3.0-3.5
4249,1111,277,04-Aug-23,328.11,Swagath Restaurant North Indian,1111,User_1111,Hyderabad,Gold,277, Restaurant_277, Mexican,3.3,3.0-3.5
4332,1588,417,05-Feb-23,235.89,Hotel Biryani North Indian,1588,User_1588,Hyderabad,Gold,417, Restaurant_417, Mexican,3,3.0-3.5
4922,2944,394,01-Oct-23,1396.71,Grand Tiffins South Indian,2944,User_2944,Hyderabad,Gold,394, Restaurant_394, Mexican,3.5,3.0-3.5
5136,471,250,31-Oct-23,765.97,Sai Foods Non-Veg,471,User_471,Hyderabad,Gold,250, Restaurant_250, Mexican,3.4,3.0-3.5
5432,915,220,06-Feb-23,310.57,Spice Kitchen North Indian,915,User_915,Hyderabad,Gold,220, Restaurant_220, Mexican,3.2,3.0-3.5
5856,1844,178,26-Aug-23,1229.48,Sai Mess North Indian,1844,User_1844,Hyderabad,Gold,178, Restaurant_178, Mexican,3.1,3.0-3.5
5889,292,303,14-Feb-23,531.74,Swagath Foods Andhra,292,User_292,Hyderabad,Gold,303, Restaurant_303, Mexican,3.2,3.0-3.5
6033,1488,299,29-May-23,731.02,Taste of Kitchen North Indian,1488,User_1488,Hyderabad,Gold,299, Restaurant_299, Mexican,3.2,3.0-3.5
6140,1690,417,19-Mar-23,1096.48,Hotel Biryani North Indian,1690,User_1690,Hyderabad,Gold,417, Restaurant_417, Mexican,3,3.0-3.5
6260,2635,409,03-Feb-23,520.42,Royal Kitchen Chinese,2635,User_2635,Hyderabad,Gold,409, Restaurant_409, Mexican,3.5,3.0-3.5
6465,738,402,09-Jan-23,740.24,Sai Restaurant Andhra,738,User_738,Hyderabad,Gold,402, Restaurant_402, Mexican,3.3,3.0-3.5
6562,2996,201,20-Feb-23,750.52,Spice Cafe Pure Veg,2996,User_2996,Hyderabad,Gold,201, Restaurant_201, Mexican,3.4,3.0-3.5
6571,851,277,15-Jul-23,844.28,Swagath Restaurant North Indian,851,User_851,Hyderabad,Gold,277, Restaurant_277, Mexican,3.3,3.0-3.5
6749,2893,155,20-May-23,360.56,Udupi Biryani Family Restaurant,2893,User_2893,Hyderabad,Gold,155, Restaurant_155, Mexican,3.1,3.0-3.5
7018,756,45,16-Oct-23,696.51,Annapurna Restaurant Punjabi,756,User_756,Hyderabad,Gold,45, Restaurant_45, Mexican,3,3.0-3.5
7188,645,37,06-Aug-23,1346.22,Swagath Dhaba Andhra,645,User_645,Hyderabad,Gold,37, Restaurant_37, Mexican,3.1,3.0-3.5
7226,2320,474,15-Jul-23,583.55,Annapurna Tiffins Pure Veg,2320,User_2320,Hyderabad,Gold,474, Restaurant_474, Mexican,3.5,3.0-3.5
7237,2244,124,14-May-23,698.73,Spice Dhaba Andhra,2244,User_2244,Hyderabad,Gold,124, Restaurant_124, Mexican,3.5,3.0-3.5
7512,1801,409,12-Dec-23,275.74,Royal Kitchen Chinese,1801,User_1801,Hyderabad,Gold,409, Restaurant_409, Mexican,3.5,3.0-3.5
7656,2467,439,30-Aug-23,868.82,Classic Cafe Family Restaurant,2467,User_2467,Hyderabad,Gold,439, Restaurant_439, Mexican,3.1,3.0-3.5
7657,29,331,22-Mar-23,1274.56,Spice Biryani Non-Veg,29,User_29,Hyderabad,Gold,331, Restaurant_331, Mexican,3.4,3.0-3.5
7693,2520,439,27-May-23,706.55,Classic Cafe Family Restaurant,2520,User_2520,Hyderabad,Gold,439, Restaurant_439, Mexican,3.1,3.0-3.5
8234,2605,450,06-Oct-23,1087.66,New Foods Chinese,2605,User_2605,Hyderabad,Gold,450, Restaurant_450, Mexican,3.2,3.0-3.5
8403,2924,474,28-Jul-23,397.32,Annapurna Tiffins Pure Veg,2924,User_2924,Hyderabad,Gold,474, Restaurant_474, Mexican,3.5,3.0-3.5
8438,2196,245,17-Mar-23,758.29,Classic Biryani North Indian,2196,User_2196,Hyderabad,Gold,245, Restaurant_245, Mexican,3.5,3.0-3.5
8456,2320,12,15-Oct-23,152.59,Royal Foods Multicuisine,2320,User_2320,Hyderabad,Gold,12, Restaurant_12, Mexican,3.4,3.0-3.5
8543,355,12,02-Apr-23,625.26,Royal Foods Multicuisine,355,User_355,Hyderabad,Gold,12, Restaurant_12, Mexican,3.4,3.0-3.5
8625,1224,155,22-Jan-23,1363.74,Udupi Biryani Family Restaurant,1224,User_1224,Hyderabad,Gold,155, Restaurant_155, Mexican,3.1,3.0-3.5
8781,168,37,06-Oct-23,921.35,Swagath Dhaba Andhra,168,User_168,Hyderabad,Gold,37, Restaurant_37, Mexican,3.1,3.0-3.5
9197,1831,247,14-Nov-23,1271.54,Hotel Mess Punjabi,1831,User_1831,Hyderabad,Gold,247, Restaurant_247, Mexican,3.2,3.0-3.5
9351,2497,331,21-Jun-23,723.67,Spice Biryani Non-Veg,2497,User_2497,Hyderabad,Gold,331, Restaurant_331, Mexican,3.4,3.0-3.5
9373,714,155,07-Nov-23,629.56,Udupi Biryani Family Restaurant,714,User_714,Hyderabad,Gold,155, Restaurant_155, Mexican,3.1,3.0-3.5
9387,1268,277,03-Oct-23,487.17,Swagath Restaurant North Indian,1268,User_1268,Hyderabad,Gold,277, Restaurant_277, Mexican,3.3,3.0-3.5
9492,802,124,09-May-23,121.13,Spice Dhaba Andhra,802,User_802,Hyderabad,Gold,124, Restaurant_124, Mexican,3.5,3.0-3.5
9527,2487,402,07-Mar-23,259.06,Sai Restaurant Andhra,2487,User_2487,Hyderabad,Gold,402, Restaurant_402, Mexican,3.3,3.0-3.5
9566,1081,245,09-Jul-23,1429.76,Classic Biryani North Indian,1081,User_1081,Hyderabad,Gold,245, Restaurant_245, Mexican,3.5,3.0-3.5
9682,1078,476,12-Oct-23,465.9,Royal Curry House Multicuisine,1078,User_1078,Hyderabad,Gold,476, Restaurant_476, Mexican,3.4,3.0-3.5
9697,846,178,06-Dec-23,618.08,Sai Mess North Indian,846,User_846,Hyderabad,Gold,178, Restaurant_178, Mexican,3.1,3.0-3.5
686,1243,489,22-Mar-23,1308.81,Swagath Foods Punjabi,1243,User_1243,Hyderabad,Gold,489, Restaurant_489, Italian,3,3.0-3.5
41,1071,145,09-Jan-23,753.16,Amma Restaurant South Indian,1071,User_1071,Hyderabad,Gold,145, Restaurant_145, Italian,3.1,3.0-3.5
1314,505,162,25-Sep-23,185.51,New Foods Multicuisine,505,User_505,Hyderabad,Gold,162, Restaurant_162, Italian,3.3,3.0-3.5
2653,197,199,04-Mar-23,972.51,Sri Eatery Chinese,197,User_197,Hyderabad,Gold,199, Restaurant_199, Italian,3.4,3.0-3.5
2994,168,9,15-Jul-23,590.22,Classic Mess Family Restaurant,168,User_168,Hyderabad,Gold,9, Restaurant_9, Italian,3.1,3.0-3.5
685,235,261,21-Jan-23,869.24,Spice Mess Non-Veg,235,User_235,Hyderabad,Gold,261, Restaurant_261, Italian,3.5,3.0-3.5
1859,235,276,28-Aug-23,278.65,Sri Kitchen Chinese,235,User_235,Hyderabad,Gold,276, Restaurant_276, Italian,3.4,3.0-3.5
2817,235,179,29-May-23,1022.94,Annapurna Foods Multicuisine,235,User_235,Hyderabad,Gold,179, Restaurant_179, Italian,3.5,3.0-3.5
2510,778,257,14-Apr-23,165.8,Sri Kitchen Family Restaurant,778,User_778,Hyderabad,Gold,257, Restaurant_257, Italian,3.4,3.0-3.5
2912,357,223,16-Nov-23,253.91,Amma Eatery Punjabi,357,User_357,Hyderabad,Gold,223, Restaurant_223, Italian,3.4,3.0-3.5
2225,404,131,17-Oct-23,502.01,Hotel Restaurant Non-Veg,404,User_404,Hyderabad,Gold,131, Restaurant_131, Italian,3.4,3.0-3.5
1325,599,256,07-Jul-23,1046.39,Sri Curry House Andhra,599,User_599,Hyderabad,Gold,256, Restaurant_256, Italian,3.1,3.0-3.5
670,2245,147,17-Oct-23,446.28,Amma Cafe South Indian,2245,User_2245,Hyderabad,Gold,147, Restaurant_147, Italian,3.2,3.0-3.5
2335,2611,462,08-Apr-23,1382.84,Grand Curry House Family Restaurant,2611,User_2611,Hyderabad,Gold,462, Restaurant_462, Italian,3.1,3.0-3.5
2348,2607,207,26-Oct-23,1417.43,Grand Cafe Andhra,2607,User_2607,Hyderabad,Gold,207, Restaurant_207, Italian,3.3,3.0-3.5
2585,864,29,22-Nov-23,183.19,Spice Kitchen Pure Veg,864,User_864,Hyderabad,Gold,29, Restaurant_29, Italian,3,3.0-3.5
1013,1403,120,16-Nov-23,1448.81,Classic Biryani Multicuisine,1403,User_1403,Hyderabad,Gold,120, Restaurant_120, Italian,3.2,3.0-3.5
2879,1016,464,31-Oct-23,1492.11,Ruchi Cafe Multicuisine,1016,User_1016,Hyderabad,Gold,464, Restaurant_464, Italian,3.3,3.0-3.5
2183,1224,413,23-Jul-23,1494.58,Sai Curry House Punjabi,1224,User_1224,Hyderabad,Gold,413, Restaurant_413, Italian,3.3,3.0-3.5
2427,2944,294,30-Aug-23,629.97,Hotel Dhaba Multicuisine,2944,User_2944,Hyderabad,Gold,294, Restaurant_294, Italian,3.1,3.0-3.5
2555,1517,29,28-Aug-23,1263.59,Spice Kitchen Pure Veg,1517,User_1517,Hyderabad,Gold,29, Restaurant_29, Italian,3,3.0-3.5
2119,1591,369,15-Jul-23,316.57,Amma Foods Chinese,1591,User_1591,Hyderabad,Gold,369, Restaurant_369, Italian,3,3.0-3.5
1718,1940,148,26-May-23,257.3,Swagath Restaurant North Indian,1940,User_1940,Hyderabad,Gold,148, Restaurant_148, Italian,3.2,3.0-3.5
2923,2605,147,27-Jan-23,117.16,Amma Cafe South Indian,2605,User_2605,Hyderabad,Gold,147, Restaurant_147, Italian,3.2,3.0-3.5
1977,2733,199,20-May-23,311.65,Sri Eatery Chinese,2733,User_2733,Hyderabad,Gold,199, Restaurant_199, Italian,3.4,3.0-3.5
2513,2283,164,01-Oct-23,905.48,Udupi Mess Family Restaurant,2283,User_2283,Hyderabad,Gold,164, Restaurant_164, Italian,3.5,3.0-3.5
2755,2283,348,16-Jul-23,582.5,Royal Restaurant Andhra,2283,User_2283,Hyderabad,Gold,348, Restaurant_348, Italian,3,3.0-3.5
2502,2633,32,27-May-23,996.92,Udupi Eatery North Indian,2633,User_2633,Hyderabad,Gold,32, Restaurant_32, Italian,3.2,3.0-3.5
3021,1161,29,29-Jan-23,697.75,Spice Kitchen Pure Veg,1161,User_1161,Hyderabad,Gold,29, Restaurant_29, Italian,3,3.0-3.5
3114,105,348,27-Dec-23,182.85,Royal Restaurant Andhra,105,User_105,Hyderabad,Gold,348, Restaurant_348, Italian,3,3.0-3.5
3242,1592,248,17-Mar-23,1181.21,Sri Kitchen Punjabi,1592,User_1592,Hyderabad,Gold,248, Restaurant_248, Italian,3,3.0-3.5
3295,1747,227,04-Apr-23,784.83,Udupi Curry House Chinese,1747,User_1747,Hyderabad,Gold,227, Restaurant_227, Italian,3.5,3.0-3.5
3824,197,467,26-Dec-23,822.55,Sai Biryani South Indian,197,User_197,Hyderabad,Gold,467, Restaurant_467, Italian,3.3,3.0-3.5
3902,2326,256,11-Aug-23,921.36,Sri Curry House Andhra,2326,User_2326,Hyderabad,Gold,256, Restaurant_256, Italian,3.1,3.0-3.5
4083,2124,131,28-Dec-23,393.57,Hotel Restaurant Non-Veg,2124,User_2124,Hyderabad,Gold,131, Restaurant_131, Italian,3.4,3.0-3.5
4310,2111,36,20-Aug-23,1265.64,Sai Dhaba South Indian,2111,User_2111,Hyderabad,Gold,36, Restaurant_36, Italian,3.5,3.0-3.5
4364,647,164,28-Jul-23,1162.64,Udupi Mess Family Restaurant,647,User_647,Hyderabad,Gold,164, Restaurant_164, Italian,3.5,3.0-3.5
4407,20,140,09-Sep-23,407.2,Royal Tiffins Punjabi,20,User_20,Hyderabad,Gold,140, Restaurant_140, Italian,3.3,3.0-3.5
4489,2538,248,24-Nov-23,380.48,Sri Kitchen Punjabi,2538,User_2538,Hyderabad,Gold,248, Restaurant_248, Italian,3,3.0-3.5
4514,2467,433,29-Aug-23,905.73,Sai Mess Multicuisine,2467,User_2467,Hyderabad,Gold,433, Restaurant_433, Italian,3.2,3.0-3.5
4625,2120,261,12-Mar-23,970.59,Spice Mess Non-Veg,2120,User_2120,Hyderabad,Gold,261, Restaurant_261, Italian,3.5,3.0-3.5
4753,429,56,19-Sep-23,367.72,Sri Delights Pure Veg,429,User_429,Hyderabad,Gold,56, Restaurant_56, Italian,3.2,3.0-3.5
4887,1423,469,20-Apr-23,1360.76,Annapurna Foods Family Restaurant,1423,User_1423,Hyderabad,Gold,469, Restaurant_469, Italian,3.3,3.0-3.5
4892,1971,469,31-Oct-23,662.62,Annapurna Foods Family Restaurant,1971,User_1971,Hyderabad,Gold,469, Restaurant_469, Italian,3.3,3.0-3.5
5041,2973,464,25-Jun-23,615.7,Ruchi Cafe Multicuisine,2973,User_2973,Hyderabad,Gold,464, Restaurant_464, Italian,3.3,3.0-3.5
5058,2520,462,28-Dec-23,1171.44,Grand Curry House Family Restaurant,2520,User_2520,Hyderabad,Gold,462, Restaurant_462, Italian,3.1,3.0-3.5
5062,979,207,06-Dec-23,741.86,Grand Cafe Andhra,979,User_979,Hyderabad,Gold,207, Restaurant_207, Italian,3.3,3.0-3.5
5329,2531,467,12-Jan-23,1013.29,Sai Biryani South Indian,2531,User_2531,Hyderabad,Gold,467, Restaurant_467, Italian,3.3,3.0-3.5
5444,312,348,26-Mar-23,711.15,Royal Restaurant Andhra,312,User_312,Hyderabad,Gold,348, Restaurant_348, Italian,3,3.0-3.5
5488,2875,435,21-May-23,830.96,Classic Delights North Indian,2875,User_2875,Hyderabad,Gold,435, Restaurant_435, Italian,3.1,3.0-3.5
5688,2290,467,07-Aug-23,459.56,Sai Biryani South Indian,2290,User_2290,Hyderabad,Gold,467, Restaurant_467, Italian,3.3,3.0-3.5
5819,734,467,04-Mar-23,1467.83,Sai Biryani South Indian,734,User_734,Hyderabad,Gold,467, Restaurant_467, Italian,3.3,3.0-3.5
5851,1628,433,08-Mar-23,337.58,Sai Mess Multicuisine,1628,User_1628,Hyderabad,Gold,433, Restaurant_433, Italian,3.2,3.0-3.5
5852,2089,294,18-Nov-23,1175.4,Hotel Dhaba Multicuisine,2089,User_2089,Hyderabad,Gold,294, Restaurant_294, Italian,3.1,3.0-3.5
6439,1433,248,30-Apr-23,1233.17,Sri Kitchen Punjabi,1433,User_1433,Hyderabad,Gold,248, Restaurant_248, Italian,3,3.0-3.5
6539,2263,140,28-May-23,270.65,Royal Tiffins Punjabi,2263,User_2263,Hyderabad,Gold,140, Restaurant_140, Italian,3.3,3.0-3.5
6585,2520,9,29-Apr-23,1313.1,Classic Mess Family Restaurant,2520,User_2520,Hyderabad,Gold,9, Restaurant_9, Italian,3.1,3.0-3.5
6653,2721,462,27-Oct-23,485.26,Grand Curry House Family Restaurant,2721,User_2721,Hyderabad,Gold,462, Restaurant_462, Italian,3.1,3.0-3.5
6916,2573,276,29-Apr-23,1083.73,Sri Kitchen Chinese,2573,User_2573,Hyderabad,Gold,276, Restaurant_276, Italian,3.4,3.0-3.5
6986,1386,148,15-Dec-23,1212.68,Swagath Restaurant North Indian,1386,User_1386,Hyderabad,Gold,148, Restaurant_148, Italian,3.2,3.0-3.5
7043,1944,256,03-Feb-23,1087.81,Sri Curry House Andhra,1944,User_1944,Hyderabad,Gold,256, Restaurant_256, Italian,3.1,3.0-3.5
7075,147,216,21-Jun-23,1019.62,Classic Delights Non-Veg,147,User_147,Hyderabad,Gold,216, Restaurant_216, Italian,3.1,3.0-3.5
7131,1657,438,15-Mar-23,1101.27,Grand Biryani Pure Veg,1657,User_1657,Hyderabad,Gold,438, Restaurant_438, Italian,3.2,3.0-3.5
7135,2802,56,23-Aug-23,1254.63,Sri Delights Pure Veg,2802,User_2802,Hyderabad,Gold,56, Restaurant_56, Italian,3.2,3.0-3.5
7317,2263,257,07-Mar-23,773.94,Sri Kitchen Family Restaurant,2263,User_2263,Hyderabad,Gold,257, Restaurant_257, Italian,3.4,3.0-3.5
7401,138,148,01-Jan-23,1418.64,Swagath Restaurant North Indian,138,User_138,Hyderabad,Gold,148, Restaurant_148, Italian,3.2,3.0-3.5
7409,1386,248,03-Oct-23,812.02,Sri Kitchen Punjabi,1386,User_1386,Hyderabad,Gold,248, Restaurant_248, Italian,3,3.0-3.5
7579,1747,223,24-Mar-23,1356.39,Amma Eatery Punjabi,1747,User_1747,Hyderabad,Gold,223, Restaurant_223, Italian,3.4,3.0-3.5
8061,802,162,08-Jul-23,736.9,New Foods Multicuisine,802,User_802,Hyderabad,Gold,162, Restaurant_162, Italian,3.3,3.0-3.5
8404,2089,227,08-Oct-23,1476.09,Udupi Curry House Chinese,2089,User_2089,Hyderabad,Gold,227, Restaurant_227, Italian,3.5,3.0-3.5
8464,1637,435,17-Apr-23,1304.88,Classic Delights North Indian,1637,User_1637,Hyderabad,Gold,435, Restaurant_435, Italian,3.1,3.0-3.5
8517,645,433,10-Apr-23,283.67,Sai Mess Multicuisine,645,User_645,Hyderabad,Gold,433, Restaurant_433, Italian,3.2,3.0-3.5
8766,859,148,19-Apr-23,1030.79,Swagath Restaurant North Indian,859,User_859,Hyderabad,Gold,148, Restaurant_148, Italian,3.2,3.0-3.5
8791,1927,199,08-Mar-23,1297.08,Sri Eatery Chinese,1927,User_1927,Hyderabad,Gold,199, Restaurant_199, Italian,3.4,3.0-3.5
9115,1016,227,26-Sep-23,1420.51,Udupi Curry House Chinese,1016,User_1016,Hyderabad,Gold,227, Restaurant_227, Italian,3.5,3.0-3.5
9244,1293,293,20-Mar-23,1260.01,Royal Eatery South Indian,1293,User_1293,Hyderabad,Gold,293, Restaurant_293, Italian,3,3.0-3.5
9267,1224,36,08-Sep-23,984.74,Sai Dhaba South Indian,1224,User_1224,Hyderabad,Gold,36, Restaurant_36, Italian,3.5,3.0-3.5
9425,195,467,04-Dec-23,216.03,Sai Biryani South Indian,195,User_195,Hyderabad,Gold,467, Restaurant_467, Italian,3.3,3.0-3.5
9578,1745,293,02-Mar-23,700.86,Royal Eatery South Indian,1745,User_1745,Hyderabad,Gold,293, Restaurant_293, Italian,3,3.0-3.5
9583,158,227,06-Aug-23,587.59,Udupi Curry House Chinese,158,User_158,Hyderabad,Gold,227, Restaurant_227, Italian,3.5,3.0-3.5
9622,641,199,27-Oct-23,1466.77,Sri Eatery Chinese,641,User_641,Hyderabad,Gold,199, Restaurant_199, Italian,3.4,3.0-3.5
9631,2075,140,24-Nov-23,805.41,Royal Tiffins Punjabi,2075,User_2075,Hyderabad,Gold,140, Restaurant_140, Italian,3.3,3.0-3.5
9784,1268,257,26-Apr-23,759.66,Sri Kitchen Family Restaurant,1268,User_1268,Hyderabad,Gold,257, Restaurant_257, Italian,3.4,3.0-3.5
957,2874,418,14-Sep-23,332.44,Annapurna Foods Multicuisine,2874,User_2874,Hyderabad,Regular,418, Restaurant_418, Chinese,3.3,3.0-3.5
796,84,115,02-May-23,168.35,Annapurna Eatery Non-Veg,84,User_84,Hyderabad,Regular,115, Restaurant_115, Chinese,3.3,3.0-3.5
472,526,42,31-May-23,919.75,Udupi Mess North Indian,526,User_526,Hyderabad,Regular,42, Restaurant_42, Chinese,3.2,3.0-3.5
2927,145,211,17-Jun-23,709.96,Darbar Mess Multicuisine,145,User_145,Hyderabad,Regular,211, Restaurant_211, Chinese,3.1,3.0-3.5
2753,200,190,25-Sep-23,895.14,Amma Restaurant Pure Veg,200,User_200,Hyderabad,Regular,190, Restaurant_190, Chinese,3.1,3.0-3.5
1407,614,214,01-May-23,726.43,Amma Foods North Indian,614,User_614,Hyderabad,Regular,214, Restaurant_214, Chinese,3.4,3.0-3.5
1062,373,341,23-Oct-23,467.32,Amma Biryani Family Restaurant,373,User_373,Hyderabad,Regular,341, Restaurant_341, Chinese,3.2,3.0-3.5
406,1675,478,27-Dec-23,869.66,New Tiffins Pure Veg,1675,User_1675,Hyderabad,Regular,478, Restaurant_478, Chinese,3.1,3.0-3.5
2796,1430,42,24-Mar-23,216.23,Udupi Mess North Indian,1430,User_1430,Hyderabad,Regular,42, Restaurant_42, Chinese,3.2,3.0-3.5
521,1604,500,27-Feb-23,532.37,Grand Eatery Family Restaurant,1604,User_1604,Hyderabad,Regular,500, Restaurant_500, Chinese,3.2,3.0-3.5
1719,2488,312,03-Mar-23,1095.65,Udupi Curry House Chinese,2488,User_2488,Hyderabad,Regular,312, Restaurant_312, Chinese,3.1,3.0-3.5
1098,1020,500,24-Jan-23,1186.27,Grand Eatery Family Restaurant,1020,User_1020,Hyderabad,Regular,500, Restaurant_500, Chinese,3.2,3.0-3.5
689,1554,426,18-Feb-23,217.97,Royal Foods Non-Veg,1554,User_1554,Hyderabad,Regular,426, Restaurant_426, Chinese,3.5,3.0-3.5
717,1152,190,09-Jul-23,1358.06,Amma Restaurant Pure Veg,1152,User_1152,Hyderabad,Regular,190, Restaurant_190, Chinese,3.1,3.0-3.5
1004,2737,295,08-Jan-23,1292.83,Sai Cafe South Indian,2737,User_2737,Hyderabad,Regular,295, Restaurant_295, Chinese,3.1,3.0-3.5
1242,1825,295,20-Mar-23,947.27,Sai Cafe South Indian,1825,User_1825,Hyderabad,Regular,295, Restaurant_295, Chinese,3.1,3.0-3.5
1567,1967,295,29-Apr-23,1207.2,Sai Cafe South Indian,1967,User_1967,Hyderabad,Regular,295, Restaurant_295, Chinese,3.1,3.0-3.5
1630,2902,211,02-Jan-23,318.33,Darbar Mess Multicuisine,2902,User_2902,Hyderabad,Regular,211, Restaurant_211, Chinese,3.1,3.0-3.5
1879,1842,371,17-Aug-23,901.1,Sai Dhaba Family Restaurant,1842,User_1842,Hyderabad,Regular,371, Restaurant_371, Chinese,3.1,3.0-3.5
2192,2345,329,26-Sep-23,323.92,Spice Tiffins Pure Veg,2345,User_2345,Hyderabad,Regular,329, Restaurant_329, Chinese,3.3,3.0-3.5
